skid,root,nodes,segments,branchpoints,endpoints,cable.length,nTrees,neuron_type,presyn_sites,postsyn_sites,connectors,nsoma,neuron_names
1611709,1,31,1,0,2,1280.9337873985903,1,fragment,0,1,1,0,neuron 1611710
1611721,7,11,2,0,2,445.273498244132,1,fragment,0,0,0,0,Neuron 1611722
1611728,24,24,1,0,2,1117.3121171012062,1,fragment,0,0,0,0,neuron 1611729
1611764,962,962,28,13,16,52287.862349638744,1,fragment,1,2,3,0,fragment 1611765
1611802,1,2,1,0,2,0.01543388651235889,1,fragment,0,0,0,0,neuron 1611803
1611811,54,121,4,1,3,8107.836699655547,1,fragment,0,1,1,0,SHORTNOSOMAneuron 1611812
1611819,42,42,1,0,2,1763.171788672264,1,fragment,0,0,0,0,neuron 1611820
1611828,26,30,2,0,2,1213.369137654782,1,fragment,0,2,2,0,neuron 1611829
1611844,2,28,4,1,3,1210.0343655091594,1,fragment,0,1,1,0,neuron 1611845
1611865,1,26,1,0,2,1040.4730991505494,1,fragment,0,0,0,0,neuron 1611866
1611900,1,7,1,0,2,265.65214002967303,1,fragment,0,0,0,0,neuron 1611901
1611909,2,58,2,0,2,3060.0070168458524,1,fragment,2,0,2,0,neuron 1611910
1611922,7,36,2,0,2,1700.615698118036,1,fragment,0,0,0,0,neuron 1611923
1611926,1,36,1,0,2,1646.557561981018,1,fragment,0,0,0,0,neuron 1611927
1611943,7,7,1,0,2,401.3440238607881,1,fragment,0,0,0,0,neuron 1611944
1611947,1,28,1,0,2,1394.8768348255794,1,fragment,0,0,0,0,neuron 1611948
1611956,1,17,1,0,2,684.6297754929578,1,fragment,0,0,0,0,neuron 1611957
1611960,7,9,2,0,2,381.74260267889474,1,fragment,0,0,0,0,neuron 1611961
1611964,1,7,1,0,2,273.960566733647,1,fragment,0,0,0,0,neuron 1611965
1611968,7,13,2,0,2,868.959453694132,1,fragment,0,0,0,0,neuron 1611969
1611972,1,7,1,0,2,280.5644299678769,1,fragment,0,0,0,0,neuron 1611973
