neuron;radius;sholl;side
doCRunp;139;0,00000000000000e+00;right
doCRunp;140;0,00000000000000e+00;right
doCRunp;141;0,00000000000000e+00;right
doCRunp;142;0,00000000000000e+00;right
doCRunp;143;0,00000000000000e+00;right
doCRunp;144;0,00000000000000e+00;right
doCRunp;145;0,00000000000000e+00;right
doCRunp;146;0,00000000000000e+00;right
doCRunp;147;0,00000000000000e+00;right
doCRunp;148;0,00000000000000e+00;right
doCRunp;149;0,00000000000000e+00;right
doCRunp;150;0,00000000000000e+00;right
doCRunp;151;0,00000000000000e+00;right
doCRunp;152;0,00000000000000e+00;right
doCRunp;153;0,00000000000000e+00;right
doCRunp;154;0,00000000000000e+00;right
doCRunp;155;0,00000000000000e+00;right
doCRunp;156;0,00000000000000e+00;right
doCRunp;157;0,00000000000000e+00;right
doCRunp;158;0,00000000000000e+00;right
doCRunp;159;0,00000000000000e+00;right
doCRunp;160;0,00000000000000e+00;right
doCRunp;161;0,00000000000000e+00;right
doCRunp;162;0,00000000000000e+00;right
doCRunp;163;0,00000000000000e+00;right
doCRunp;164;0,00000000000000e+00;right
doCRunp;165;0,00000000000000e+00;right
doCRunp;166;0,00000000000000e+00;right
doCRunp;167;0,00000000000000e+00;right
doCRunp;168;0,00000000000000e+00;right
doCRunp;169;0,00000000000000e+00;right
doCRunp;170;0,00000000000000e+00;right
doCRunp;171;0,00000000000000e+00;right
doCRunp;172;0,00000000000000e+00;right
doCRunp;173;0,00000000000000e+00;right
doCRunp;174;0,00000000000000e+00;right
doCRunp;175;0,00000000000000e+00;right
doCRunp;176;0,00000000000000e+00;right
doCRunp;177;0,00000000000000e+00;right
doCRunp;178;0,00000000000000e+00;right
doCRunp;179;0,00000000000000e+00;right
doCRunp;180;0,00000000000000e+00;right
SN-DLSO1.0;1;3,43241979406638e+00;right
SN-DLSO1.0;2;3,31467814668118e+00;right
SN-DLSO1.0;3;3,19514930313055e+00;right
SN-DLSO1.0;4;3,00000000000000e+00;right
SN-DLSO1.0;5;2,54350648403425e+00;right
SN-DLSO1.0;6;2,00000000000000e+00;right
SN-DLSO1.0;7;1,45649351596575e+00;right
SN-DLSO1.0;8;1,10005397283853e+00;right
SN-DLSO1.0;9;1,00000000000000e+00;right
SN-DLSO1.0;10;1,00000000000000e+00;right
SN-DLSO1.0;11;1,00000000000000e+00;right
SN-DLSO1.0;12;1,00000000000000e+00;right
SN-DLSO1.0;13;1,00000000000000e+00;right
SN-DLSO1.0;14;1,00000000000000e+00;right
SN-DLSO1.0;15;1,00000000000000e+00;right
SN-DLSO1.0;16;1,00000000000000e+00;right
SN-DLSO1.0;17;1,00000000000000e+00;right
SN-DLSO1.0;18;1,00000000000000e+00;right
SN-DLSO1.0;19;1,00000000000000e+00;right
SN-DLSO1.0;20;1,00000000000000e+00;right
SN-DLSO1.0;21;1,00000000000000e+00;right
SN-DLSO1.0;22;1,00000000000000e+00;right
SN-DLSO1.0;23;1,00000000000000e+00;right
SN-DLSO1.0;24;1,00000000000000e+00;right
SN-DLSO1.0;25;1,00000000000000e+00;right
SN-DLSO1.0;26;1,00000000000000e+00;right
SN-DLSO1.0;27;1,10005397283853e+00;right
SN-DLSO1.0;28;1,45649351596575e+00;right
SN-DLSO1.0;29;1,89994602716147e+00;right
SN-DLSO1.0;30;2,08701296806850e+00;right
SN-DLSO1.0;31;1,89994602716146e+00;right
SN-DLSO1.0;32;1,45649351596575e+00;right
SN-DLSO1.0;33;1,20010794567707e+00;right
SN-DLSO1.0;34;1,25638557028868e+00;right
SN-DLSO1.0;35;1,28712091374557e+00;right
SN-DLSO1.0;36;1,25638557028868e+00;right
SN-DLSO1.0;37;1,20010794567707e+00;right
SN-DLSO1.0;38;1,35643954312722e+00;right
SN-DLSO1.0;39;1,94372237538839e+00;right
SN-DLSO1.0;40;2,86921068370459e+00;right
SN-DLSO1.0;41;3,67429580032967e+00;right
SN-DLSO1.0;42;4,51277114057737e+00;right
SN-DLSO1.0;43;5,20010794567707e+00;right
SN-DLSO1.0;44;5,49973013580733e+00;right
SN-DLSO1.0;45;5,11774831152539e+00;right
SN-DLSO1.0;46;4,02554228115472e+00;right
SN-DLSO1.0;47;2,33089726197249e+00;right
SN-DLSO1.0;48;1,06931862938165e+00;right
SN-DLSO1.0;49;3,00161918515598e-01;right
SN-DLSO1.0;50;0,00000000000000e+00;right
SN-DLSO1.0;51;0,00000000000000e+00;right
SN-DLSO1.0;52;0,00000000000000e+00;right
SN-DLSO1.0;53;0,00000000000000e+00;right
SN-DLSO1.0;54;0,00000000000000e+00;right
SN-DLSO1.0;55;0,00000000000000e+00;right
SN-DLSO1.0;56;0,00000000000000e+00;right
SN-DLSO1.0;57;0,00000000000000e+00;right
SN-DLSO1.0;58;0,00000000000000e+00;right
SN-DLSO1.0;59;0,00000000000000e+00;right
SN-DLSO1.0;60;0,00000000000000e+00;right
SN-DLSO1.0;61;0,00000000000000e+00;right
SN-DLSO1.0;62;0,00000000000000e+00;right
SN-DLSO1.0;63;0,00000000000000e+00;right
SN-DLSO1.0;64;0,00000000000000e+00;right
SN-DLSO1.0;65;0,00000000000000e+00;right
SN-DLSO1.0;66;0,00000000000000e+00;right
SN-DLSO1.0;67;0,00000000000000e+00;right
SN-DLSO1.0;68;0,00000000000000e+00;right
SN-DLSO1.0;69;0,00000000000000e+00;right
SN-DLSO1.0;70;0,00000000000000e+00;right
SN-DLSO1.0;71;0,00000000000000e+00;right
SN-DLSO1.0;72;0,00000000000000e+00;right
SN-DLSO1.0;73;0,00000000000000e+00;right
SN-DLSO1.0;74;0,00000000000000e+00;right
SN-DLSO1.0;75;0,00000000000000e+00;right
SN-DLSO1.0;76;0,00000000000000e+00;right
SN-DLSO1.0;77;0,00000000000000e+00;right
SN-DLSO1.0;78;0,00000000000000e+00;right
SN-DLSO1.0;79;0,00000000000000e+00;right
SN-DLSO1.0;80;0,00000000000000e+00;right
SN-DLSO1.0;81;0,00000000000000e+00;right
SN-DLSO1.0;82;0,00000000000000e+00;right
SN-DLSO1.0;83;0,00000000000000e+00;right
SN-DLSO1.0;84;0,00000000000000e+00;right
SN-DLSO1.0;85;0,00000000000000e+00;right
SN-DLSO1.0;86;0,00000000000000e+00;right
SN-DLSO1.0;87;0,00000000000000e+00;right
SN-DLSO1.0;88;0,00000000000000e+00;right
SN-DLSO1.0;89;0,00000000000000e+00;right
SN-DLSO1.0;90;0,00000000000000e+00;right
SN-DLSO1.0;91;0,00000000000000e+00;right
SN-DLSO1.0;92;0,00000000000000e+00;right
SN-DLSO1.0;93;0,00000000000000e+00;right
SN-DLSO1.0;94;0,00000000000000e+00;right
SN-DLSO1.0;95;0,00000000000000e+00;right
SN-DLSO1.0;96;0,00000000000000e+00;right
SN-DLSO1.0;97;0,00000000000000e+00;right
SN-DLSO1.0;98;0,00000000000000e+00;right
SN-DLSO1.0;99;0,00000000000000e+00;right
SN-DLSO1.0;100;0,00000000000000e+00;right
SN-DLSO1.0;101;0,00000000000000e+00;right
SN-DLSO1.0;102;0,00000000000000e+00;right
SN-DLSO1.0;103;0,00000000000000e+00;right
SN-DLSO1.0;104;0,00000000000000e+00;right
SN-DLSO1.0;105;0,00000000000000e+00;right
SN-DLSO1.0;106;0,00000000000000e+00;right
SN-DLSO1.0;107;0,00000000000000e+00;right
SN-DLSO1.0;108;0,00000000000000e+00;right
SN-DLSO1.0;109;0,00000000000000e+00;right
SN-DLSO1.0;110;0,00000000000000e+00;right
SN-DLSO1.0;111;0,00000000000000e+00;right
SN-DLSO1.0;112;0,00000000000000e+00;right
SN-DLSO1.0;113;0,00000000000000e+00;right
SN-DLSO1.0;114;0,00000000000000e+00;right
SN-DLSO1.0;115;0,00000000000000e+00;right
SN-DLSO1.0;116;0,00000000000000e+00;right
SN-DLSO1.0;117;0,00000000000000e+00;right
SN-DLSO1.0;118;0,00000000000000e+00;right
SN-DLSO1.0;119;0,00000000000000e+00;right
SN-DLSO1.0;120;0,00000000000000e+00;right
SN-DLSO1.0;121;0,00000000000000e+00;right
SN-DLSO1.0;122;0,00000000000000e+00;right
SN-DLSO1.0;123;0,00000000000000e+00;right
SN-DLSO1.0;124;0,00000000000000e+00;right
SN-DLSO1.0;125;0,00000000000000e+00;right
SN-DLSO1.0;126;0,00000000000000e+00;right
SN-DLSO1.0;127;0,00000000000000e+00;right
SN-DLSO1.0;128;0,00000000000000e+00;right
SN-DLSO1.0;129;0,00000000000000e+00;right
SN-DLSO1.0;130;0,00000000000000e+00;right
SN-DLSO1.0;131;0,00000000000000e+00;right
SN-DLSO1.0;132;0,00000000000000e+00;right
SN-DLSO1.0;133;0,00000000000000e+00;right
SN-DLSO1.0;134;0,00000000000000e+00;right
SN-DLSO1.0;135;0,00000000000000e+00;right
SN-DLSO1.0;136;0,00000000000000e+00;right
SN-DLSO1.0;137;0,00000000000000e+00;right
SN-DLSO1.0;138;0,00000000000000e+00;right
SN-DLSO1.0;139;0,00000000000000e+00;right
SN-DLSO1.0;140;0,00000000000000e+00;right
SN-DLSO1.0;141;0,00000000000000e+00;right
SN-DLSO1.0;142;0,00000000000000e+00;right
SN-DLSO1.0;143;0,00000000000000e+00;right
SN-DLSO1.0;144;0,00000000000000e+00;right
SN-DLSO1.0;145;0,00000000000000e+00;right
SN-DLSO1.0;146;0,00000000000000e+00;right
SN-DLSO1.0;147;0,00000000000000e+00;right
SN-DLSO1.0;148;0,00000000000000e+00;right
SN-DLSO1.0;149;0,00000000000000e+00;right
SN-DLSO1.0;150;0,00000000000000e+00;right
SN-DLSO1.0;151;0,00000000000000e+00;right
SN-DLSO1.0;152;0,00000000000000e+00;right
SN-DLSO1.0;153;0,00000000000000e+00;right
SN-DLSO1.0;154;0,00000000000000e+00;right
SN-DLSO1.0;155;0,00000000000000e+00;right
SN-DLSO1.0;156;0,00000000000000e+00;right
SN-DLSO1.0;157;0,00000000000000e+00;right
SN-DLSO1.0;158;0,00000000000000e+00;right
SN-DLSO1.0;159;0,00000000000000e+00;right
SN-DLSO1.0;160;0,00000000000000e+00;right
SN-DLSO1.0;161;0,00000000000000e+00;right
SN-DLSO1.0;162;0,00000000000000e+00;right
SN-DLSO1.0;163;0,00000000000000e+00;right
SN-DLSO1.0;164;0,00000000000000e+00;right
SN-DLSO1.0;165;0,00000000000000e+00;right
SN-DLSO1.0;166;0,00000000000000e+00;right
SN-DLSO1.0;167;0,00000000000000e+00;right
SN-DLSO1.0;168;0,00000000000000e+00;right
SN-DLSO1.0;169;0,00000000000000e+00;right
SN-DLSO1.0;170;0,00000000000000e+00;right
SN-DLSO1.0;171;0,00000000000000e+00;right
SN-DLSO1.0;172;0,00000000000000e+00;right
SN-DLSO1.0;173;0,00000000000000e+00;right
SN-DLSO1.0;174;0,00000000000000e+00;right
SN-DLSO1.0;175;0,00000000000000e+00;right
SN-DLSO1.0;176;0,00000000000000e+00;right
SN-DLSO1.0;177;0,00000000000000e+00;right
SN-DLSO1.0;178;0,00000000000000e+00;right
SN-DLSO1.0;179;0,00000000000000e+00;right
SN-DLSO1.0;180;0,00000000000000e+00;right
INdc;1;2,58331466313536e+00;right
INdc;2;2,20115457868853e+00;right
INdc;3;1,83217353348062e+00;right
INdc;4;1,43338730617187e+00;right
INdc;5;1,15216450532192e+00;right
INdc;6;1,03335132427951e+00;right
INdc;7;1,00000000000000e+00;right
INdc;8;1,03335132427951e+00;right
INdc;9;1,08546185676289e+00;right
INdc;10;1,22911226836657e+00;right
INdc;11;1,52736325665300e+00;right
INdc;12;1,70591610384180e+00;right
INdc;13;1,74778152183955e+00;right
INdc;14;1,60431101969765e+00;right
INdc;15;1,46673863045138e+00;right
INdc;16;1,53760837113863e+00;right
INdc;17;1,74361442971132e+00;right
INdc;18;2,10856806655678e+00;right
INdc;19;2,59579692597941e+00;right
INdc;20;3,12298027317064e+00;right
INdc;21;3,31612523643507e+00;right
INdc;22;3,12298027317064e+00;right
INdc;23;2,56244560169990e+00;right
INdc;24;2,12316018263242e+00;right
INdc;25;1,87094170447197e+00;right
INdc;26;1,78721086847646e+00;right
INdc;27;2,10266995366116e+00;right
INdc;28;2,59579692597941e+00;right
INdc;29;3,19558103462528e+00;right
INdc;30;3,44345251119572e+00;right
INdc;31;3,18116882801142e+00;right
INdc;32;2,62307022790153e+00;right
INdc;33;1,92478325772273e+00;right
INdc;34;1,32308821884770e+00;right
INdc;35;8,00071963784711e-01;right
INdc;36;4,85497838655250e-01;right
INdc;37;4,00035981892356e-01;right
INdc;38;4,18795190096227e-01;right
INdc;39;4,29040304581856e-01;right
INdc;40;4,85497838655250e-01;right
INdc;41;6,04311019697655e-01;right
INdc;42;9,62481583592261e-01;right
INdc;43;1,77958173481345e+00;right
INdc;44;2,32880642228154e+00;right
INdc;45;2,11340130993538e+00;right
INdc;46;1,41116605643321e+00;right
INdc;47;4,33567215633646e-01;right
INdc;48;0,00000000000000e+00;right
INdc;49;0,00000000000000e+00;right
INdc;50;0,00000000000000e+00;right
INdc;51;0,00000000000000e+00;right
INdc;52;0,00000000000000e+00;right
INdc;53;0,00000000000000e+00;right
INdc;54;0,00000000000000e+00;right
INdc;55;0,00000000000000e+00;right
INdc;56;0,00000000000000e+00;right
INdc;57;0,00000000000000e+00;right
INdc;58;0,00000000000000e+00;right
INdc;59;0,00000000000000e+00;right
INdc;60;0,00000000000000e+00;right
INdc;61;0,00000000000000e+00;right
INdc;62;0,00000000000000e+00;right
INdc;63;0,00000000000000e+00;right
INdc;64;0,00000000000000e+00;right
INdc;65;0,00000000000000e+00;right
INdc;66;0,00000000000000e+00;right
INdc;67;0,00000000000000e+00;right
INdc;68;0,00000000000000e+00;right
INdc;69;0,00000000000000e+00;right
INdc;70;0,00000000000000e+00;right
INdc;71;0,00000000000000e+00;right
INdc;72;0,00000000000000e+00;right
INdc;73;0,00000000000000e+00;right
INdc;74;0,00000000000000e+00;right
INdc;75;0,00000000000000e+00;right
INdc;76;0,00000000000000e+00;right
INdc;77;0,00000000000000e+00;right
INdc;78;0,00000000000000e+00;right
INdc;79;0,00000000000000e+00;right
INdc;80;0,00000000000000e+00;right
INdc;81;0,00000000000000e+00;right
INdc;82;0,00000000000000e+00;right
INdc;83;0,00000000000000e+00;right
INdc;84;0,00000000000000e+00;right
INdc;85;0,00000000000000e+00;right
INdc;86;0,00000000000000e+00;right
INdc;87;0,00000000000000e+00;right
INdc;88;0,00000000000000e+00;right
INdc;89;0,00000000000000e+00;right
INdc;90;0,00000000000000e+00;right
INdc;91;0,00000000000000e+00;right
INdc;92;0,00000000000000e+00;right
INdc;93;0,00000000000000e+00;right
INdc;94;0,00000000000000e+00;right
INdc;95;0,00000000000000e+00;right
INdc;96;0,00000000000000e+00;right
INdc;97;0,00000000000000e+00;right
INdc;98;0,00000000000000e+00;right
INdc;99;0,00000000000000e+00;right
INdc;100;0,00000000000000e+00;right
INdc;101;0,00000000000000e+00;right
INdc;102;0,00000000000000e+00;right
INdc;103;0,00000000000000e+00;right
INdc;104;0,00000000000000e+00;right
INdc;105;0,00000000000000e+00;right
INdc;106;0,00000000000000e+00;right
INdc;107;0,00000000000000e+00;right
INdc;108;0,00000000000000e+00;right
INdc;109;0,00000000000000e+00;right
INdc;110;0,00000000000000e+00;right
INdc;111;0,00000000000000e+00;right
INdc;112;0,00000000000000e+00;right
INdc;113;0,00000000000000e+00;right
INdc;114;0,00000000000000e+00;right
INdc;115;0,00000000000000e+00;right
INdc;116;0,00000000000000e+00;right
INdc;117;0,00000000000000e+00;right
INdc;118;0,00000000000000e+00;right
INdc;119;0,00000000000000e+00;right
INdc;120;0,00000000000000e+00;right
INdc;121;0,00000000000000e+00;right
INdc;122;0,00000000000000e+00;right
INdc;123;0,00000000000000e+00;right
INdc;124;0,00000000000000e+00;right
INdc;125;0,00000000000000e+00;right
INdc;126;0,00000000000000e+00;right
INdc;127;0,00000000000000e+00;right
INdc;128;0,00000000000000e+00;right
INdc;129;0,00000000000000e+00;right
INdc;130;0,00000000000000e+00;right
INdc;131;0,00000000000000e+00;right
INdc;132;0,00000000000000e+00;right
INdc;133;0,00000000000000e+00;right
INdc;134;0,00000000000000e+00;right
INdc;135;0,00000000000000e+00;right
INdc;136;0,00000000000000e+00;right
INdc;137;0,00000000000000e+00;right
INdc;138;0,00000000000000e+00;right
INdc;139;0,00000000000000e+00;right
INdc;140;0,00000000000000e+00;right
INdc;141;0,00000000000000e+00;right
INdc;142;0,00000000000000e+00;right
INdc;143;0,00000000000000e+00;right
INdc;144;0,00000000000000e+00;right
INdc;145;0,00000000000000e+00;right
INdc;146;0,00000000000000e+00;right
INdc;147;0,00000000000000e+00;right
INdc;148;0,00000000000000e+00;right
INdc;149;0,00000000000000e+00;right
INdc;150;0,00000000000000e+00;right
INdc;151;0,00000000000000e+00;right
INdc;152;0,00000000000000e+00;right
INdc;153;0,00000000000000e+00;right
INdc;154;0,00000000000000e+00;right
INdc;155;0,00000000000000e+00;right
INdc;156;0,00000000000000e+00;right
INdc;157;0,00000000000000e+00;right
INdc;158;0,00000000000000e+00;right
INdc;159;0,00000000000000e+00;right
INdc;160;0,00000000000000e+00;right
INdc;161;0,00000000000000e+00;right
INdc;162;0,00000000000000e+00;right
INdc;163;0,00000000000000e+00;right
INdc;164;0,00000000000000e+00;right
INdc;165;0,00000000000000e+00;right
INdc;166;0,00000000000000e+00;right
INdc;167;0,00000000000000e+00;right
INdc;168;0,00000000000000e+00;right
INdc;169;0,00000000000000e+00;right
INdc;170;0,00000000000000e+00;right
INdc;171;0,00000000000000e+00;right
INdc;172;0,00000000000000e+00;right
INdc;173;0,00000000000000e+00;right
INdc;174;0,00000000000000e+00;right
INdc;175;0,00000000000000e+00;right
INdc;176;0,00000000000000e+00;right
INdc;177;0,00000000000000e+00;right
INdc;178;0,00000000000000e+00;right
INdc;179;0,00000000000000e+00;right
INdc;180;0,00000000000000e+00;right
INbackcross;1;2,54317861139516e+00;right
INbackcross;2;2,95799659143064e+00;right
INbackcross;3;3,34741213592170e+00;right
INbackcross;4;3,73926742812131e+00;right
INbackcross;5;4,04186541799775e+00;right
INbackcross;6;4,09570697124852e+00;right
INbackcross;7;4,06235564696901e+00;right
INbackcross;8;4,05645753407339e+00;right
INbackcross;9;4,03335132427951e+00;right
INbackcross;10;4,06235564696901e+00;right
INbackcross;11;4,01875920820387e+00;right
INbackcross;12;3,82907628647421e+00;right
INbackcross;13;3,58971890362201e+00;right
INbackcross;14;3,25811659105607e+00;right
INbackcross;15;2,98975488551437e+00;right
INbackcross;16;2,70001799094618e+00;right
INbackcross;17;2,42904030458186e+00;right
INbackcross;18;2,17092371352579e+00;right
INbackcross;19;1,82907628647421e+00;right
INbackcross;20;1,57095969541814e+00;right
INbackcross;21;1,40003598189236e+00;right
INbackcross;22;1,33333333333333e+00;right
INbackcross;23;1,33333333333333e+00;right
INbackcross;24;1,29998200905382e+00;right
INbackcross;25;1,21452015229093e+00;right
INbackcross;26;1,11881318104241e+00;right
INbackcross;27;1,03335132427951e+00;right
INbackcross;28;1,00000000000000e+00;right
INbackcross;29;1,00000000000000e+00;right
INbackcross;30;1,00000000000000e+00;right
INbackcross;31;1,00000000000000e+00;right
INbackcross;32;1,00000000000000e+00;right
INbackcross;33;1,03335132427951e+00;right
INbackcross;34;1,08546185676289e+00;right
INbackcross;35;1,12905829552803e+00;right
INbackcross;36;1,20427503780530e+00;right
INbackcross;37;1,21452015229093e+00;right
INbackcross;38;1,18116882801142e+00;right
INbackcross;39;1,11881318104241e+00;right
INbackcross;40;1,03335132427951e+00;right
INbackcross;41;1,00000000000000e+00;right
INbackcross;42;1,00000000000000e+00;right
INbackcross;43;1,00000000000000e+00;right
INbackcross;44;1,00000000000000e+00;right
INbackcross;45;1,00000000000000e+00;right
INbackcross;46;1,00000000000000e+00;right
INbackcross;47;1,00000000000000e+00;right
INbackcross;48;1,00000000000000e+00;right
INbackcross;49;1,00000000000000e+00;right
INbackcross;50;1,00000000000000e+00;right
INbackcross;51;1,00000000000000e+00;right
INbackcross;52;1,03335132427951e+00;right
INbackcross;53;1,08546185676289e+00;right
INbackcross;54;1,09570697124852e+00;right
INbackcross;55;1,08546185676289e+00;right
INbackcross;56;1,03335132427951e+00;right
INbackcross;57;1,00000000000000e+00;right
INbackcross;58;1,03335132427951e+00;right
INbackcross;59;1,11881318104241e+00;right
INbackcross;60;1,18116882801142e+00;right
INbackcross;61;1,18116882801142e+00;right
INbackcross;62;1,15216450532192e+00;right
INbackcross;63;1,18551582960143e+00;right
INbackcross;64;1,29998200905382e+00;right
INbackcross;65;1,36233765602283e+00;right
INbackcross;66;1,29998200905382e+00;right
INbackcross;67;1,15216450532192e+00;right
INbackcross;68;1,00000000000000e+00;right
INbackcross;69;8,81186818957595e-01;right
INbackcross;70;7,85479847709072e-01;right
INbackcross;71;7,00017990946178e-01;right
INbackcross;72;6,66666666666667e-01;right
INbackcross;73;6,66666666666667e-01;right
INbackcross;74;6,66666666666667e-01;right
INbackcross;75;6,66666666666667e-01;right
INbackcross;76;6,66666666666667e-01;right
INbackcross;77;6,66666666666667e-01;right
INbackcross;78;8,00071963784712e-01;right
INbackcross;79;1,20862203939532e+00;right
INbackcross;80;1,59561701651763e+00;right
INbackcross;81;1,70156910225179e+00;right
INbackcross;82;1,52736325665300e+00;right
INbackcross;83;1,16675662139756e+00;right
INbackcross;84;1,03335132427951e+00;right
INbackcross;85;1,08546185676289e+00;right
INbackcross;86;1,09570697124852e+00;right
INbackcross;87;1,08546185676289e+00;right
INbackcross;88;1,03335132427951e+00;right
INbackcross;89;1,00000000000000e+00;right
INbackcross;90;1,00000000000000e+00;right
INbackcross;91;1,06670264855902e+00;right
INbackcross;92;1,17092371352579e+00;right
INbackcross;93;1,19141394249705e+00;right
INbackcross;94;1,20427503780530e+00;right
INbackcross;95;1,21886715388094e+00;right
INbackcross;96;1,23327936049480e+00;right
INbackcross;97;1,15806261821753e+00;right
INbackcross;98;9,89754885514371e-01;right
INbackcross;99;7,66720639505200e-01;right
INbackcross;100;6,66666666666667e-01;right
INbackcross;101;6,66666666666667e-01;right
INbackcross;102;5,99964018107644e-01;right
INbackcross;103;4,29040304581856e-01;right
INbackcross;104;2,37626362084810e-01;right
INbackcross;105;6,67026485590224e-02;right
INbackcross;106;0,00000000000000e+00;right
INbackcross;107;0,00000000000000e+00;right
INbackcross;108;0,00000000000000e+00;right
INbackcross;109;0,00000000000000e+00;right
INbackcross;110;0,00000000000000e+00;right
INbackcross;111;0,00000000000000e+00;right
INbackcross;112;0,00000000000000e+00;right
INbackcross;113;0,00000000000000e+00;right
INbackcross;114;0,00000000000000e+00;right
INbackcross;115;0,00000000000000e+00;right
INbackcross;116;0,00000000000000e+00;right
INbackcross;117;0,00000000000000e+00;right
INbackcross;118;0,00000000000000e+00;right
INbackcross;119;0,00000000000000e+00;right
INbackcross;120;0,00000000000000e+00;right
INbackcross;121;0,00000000000000e+00;right
INbackcross;122;0,00000000000000e+00;right
INbackcross;123;0,00000000000000e+00;right
INbackcross;124;0,00000000000000e+00;right
INbackcross;125;0,00000000000000e+00;right
INbackcross;126;0,00000000000000e+00;right
INbackcross;127;0,00000000000000e+00;right
INbackcross;128;0,00000000000000e+00;right
INbackcross;129;0,00000000000000e+00;right
INbackcross;130;0,00000000000000e+00;right
INbackcross;131;0,00000000000000e+00;right
INbackcross;132;0,00000000000000e+00;right
INbackcross;133;0,00000000000000e+00;right
INbackcross;134;0,00000000000000e+00;right
INbackcross;135;0,00000000000000e+00;right
INbackcross;136;0,00000000000000e+00;right
INbackcross;137;0,00000000000000e+00;right
INbackcross;138;0,00000000000000e+00;right
INbackcross;139;0,00000000000000e+00;right
INbackcross;140;0,00000000000000e+00;right
INbackcross;141;0,00000000000000e+00;right
INbackcross;142;0,00000000000000e+00;right
INbackcross;143;0,00000000000000e+00;right
INbackcross;144;0,00000000000000e+00;right
INbackcross;145;0,00000000000000e+00;right
INbackcross;146;0,00000000000000e+00;right
INbackcross;147;0,00000000000000e+00;right
INbackcross;148;0,00000000000000e+00;right
INbackcross;149;0,00000000000000e+00;right
INbackcross;150;0,00000000000000e+00;right
INbackcross;151;0,00000000000000e+00;right
INbackcross;152;0,00000000000000e+00;right
INbackcross;153;0,00000000000000e+00;right
INbackcross;154;0,00000000000000e+00;right
INbackcross;155;0,00000000000000e+00;right
INbackcross;156;0,00000000000000e+00;right
INbackcross;157;0,00000000000000e+00;right
INbackcross;158;0,00000000000000e+00;right
INbackcross;159;0,00000000000000e+00;right
INbackcross;160;0,00000000000000e+00;right
INbackcross;161;0,00000000000000e+00;right
INbackcross;162;0,00000000000000e+00;right
INbackcross;163;0,00000000000000e+00;right
INbackcross;164;0,00000000000000e+00;right
INbackcross;165;0,00000000000000e+00;right
INbackcross;166;0,00000000000000e+00;right
INbackcross;167;0,00000000000000e+00;right
INbackcross;168;0,00000000000000e+00;right
INbackcross;169;0,00000000000000e+00;right
INbackcross;170;0,00000000000000e+00;right
INbackcross;171;0,00000000000000e+00;right
INbackcross;172;0,00000000000000e+00;right
INbackcross;173;0,00000000000000e+00;right
INbackcross;174;0,00000000000000e+00;right
INbackcross;175;0,00000000000000e+00;right
INbackcross;176;0,00000000000000e+00;right
INbackcross;177;0,00000000000000e+00;right
INbackcross;178;0,00000000000000e+00;right
INbackcross;179;0,00000000000000e+00;right
INbackcross;180;0,00000000000000e+00;right
MNcommUpL;1;2,17851682885540e+00;right
MNcommUpL;2;2,25237210653450e+00;right
MNcommUpL;3;2,30024657821841e+00;right
MNcommUpL;4;2,28712091374557e+00;right
MNcommUpL;5;2,12819278514434e+00;right
MNcommUpL;6;2,10657447522355e+00;right
MNcommUpL;7;2,50652050238502e+00;right
MNcommUpL;8;3,07164529634006e+00;right
MNcommUpL;9;3,18054643852202e+00;right
MNcommUpL;10;2,95649351596575e+00;right
MNcommUpL;11;2,51929164296238e+00;right
MNcommUpL;12;1,99607602876606e+00;right
MNcommUpL;13;1,69099091214097e+00;right
MNcommUpL;14;1,25013493209633e+00;right
MNcommUpL;15;1,00000000000000e+00;right
MNcommUpL;16;1,00000000000000e+00;right
MNcommUpL;17;1,05002698641927e+00;right
MNcommUpL;18;1,22824675798287e+00;right
MNcommUpL;19;1,44997301358073e+00;right
MNcommUpL;20;1,59353347045352e+00;right
MNcommUpL;21;1,72824675798287e+00;right
MNcommUpL;22;1,80641255670795e+00;right
MNcommUpL;23;1,83714790016484e+00;right
MNcommUpL;24;1,98463232827156e+00;right
MNcommUpL;25;2,20010794567707e+00;right
MNcommUpL;26;2,47811182588654e+00;right
MNcommUpL;27;2,55887415576269e+00;right
MNcommUpL;28;2,33455136901376e+00;right
MNcommUpL;29;1,79364141613058e+00;right
MNcommUpL;30;1,30641255670795e+00;right
MNcommUpL;31;9,21834201274925e-01;right
MNcommUpL;32;6,78219771563608e-01;right
MNcommUpL;33;5,50026986419266e-01;right
MNcommUpL;34;5,50026986419267e-01;right
MNcommUpL;35;7,28246757982875e-01;right
MNcommUpL;36;8,99946027161466e-01;right
MNcommUpL;37;9,65340685309177e-01;right
MNcommUpL;38;9,84632328271556e-01;right
MNcommUpL;39;8,71807214855659e-01;right
MNcommUpL;40;7,71753242017125e-01;right
MNcommUpL;41;6,78219771563608e-01;right
MNcommUpL;42;5,50026986419266e-01;right
MNcommUpL;43;5,00000000000000e-01;right
MNcommUpL;44;6,00053972838534e-01;right
MNcommUpL;45;8,56439543127215e-01;right
MNcommUpL;46;1,04350648403425e+00;right
MNcommUpL;47;1,04350648403425e+00;right
MNcommUpL;48;8,56439543127215e-01;right
MNcommUpL;49;9,50242877773404e-01;right
MNcommUpL;50;1,49740346884893e+00;right
MNcommUpL;51;1,81133575481744e+00;right
MNcommUpL;52;1,81266319490030e+00;right
MNcommUpL;53;1,30016191851560e+00;right
