"pre_skid"	"names"	"presyn_class"	"postsyn_class"	"num_occurrences"	"presyn_color"	"num_class_target"
"1035"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1036"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1037"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1038"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1039"	1294986	"Ser-tr1_l"	"MN"	"effector"	36	"#0072B2"	20
"1040"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1041"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1042"	1294986	"Ser-tr1_l"	"MN"	"IN"	36	"#0072B2"	3
"1043"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1044"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1045"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1046"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1047"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1048"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1049"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1050"	1294986	"Ser-tr1_l"	"MN"	"IN"	36	"#0072B2"	3
"1051"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1052"	1294986	"Ser-tr1_l"	"MN"	"SN"	36	"#0072B2"	12
"1053"	1166300	"MC3cover_r"	"MN"	"n.a."	35	"#0072B2"	4
"1054"	1166300	"MC3cover_r"	"MN"	"n.a."	35	"#0072B2"	4
"1055"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1056"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1057"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1058"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1059"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1060"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1061"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1062"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1063"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1064"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1065"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1066"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1067"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1068"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1069"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1070"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1071"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1072"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1073"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1074"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1075"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1076"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1077"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1078"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1079"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1080"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1081"	1166300	"MC3cover_r"	"MN"	"n.a."	35	"#0072B2"	4
"1082"	1166300	"MC3cover_r"	"MN"	"n.a."	35	"#0072B2"	4
"1083"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1084"	1166300	"MC3cover_r"	"MN"	"IN"	35	"#0072B2"	1
"1085"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1086"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1087"	1166300	"MC3cover_r"	"MN"	"effector"	35	"#0072B2"	30
"1088"	261398	"MC3cover_l"	"MN"	"n.a."	34	"#0072B2"	1
"1089"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1090"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1091"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1092"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1093"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1094"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1095"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1096"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1097"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1098"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1099"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1100"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1101"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1102"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1103"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1104"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1105"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1106"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1107"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1108"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1109"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1110"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1111"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1112"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1113"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1114"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1115"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1116"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1117"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1118"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1119"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1120"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1121"	261398	"MC3cover_l"	"MN"	"effector"	34	"#0072B2"	33
"1122"	2313882	"INasc-pyg_l2"	"IN"	"SN"	27	"#CC79A7"	3
"1123"	2313882	"INasc-pyg_l2"	"IN"	"SN"	27	"#CC79A7"	3
"1124"	2313882	"INasc-pyg_l2"	"IN"	"SN"	27	"#CC79A7"	3
"1125"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1126"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1127"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1128"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1129"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1130"	2016881	"INcommasc_sg1r 921512"	"IN"	"n.a."	27	"#CC79A7"	2
"1131"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1132"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1133"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1134"	2313882	"INasc-pyg_l2"	"IN"	"IN"	27	"#CC79A7"	7
"1135"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1136"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1137"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1138"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1139"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1140"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1141"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1142"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1143"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1144"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1145"	2313882	"INasc-pyg_l2"	"IN"	"IN"	27	"#CC79A7"	7
"1146"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1147"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1148"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1149"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1150"	2016881	"INcommasc_sg1r 921512"	"IN"	"n.a."	27	"#CC79A7"	2
"1151"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1152"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1153"	2313882	"INasc-pyg_l2"	"IN"	"IN"	27	"#CC79A7"	7
"1154"	2313882	"INasc-pyg_l2"	"IN"	"IN"	27	"#CC79A7"	7
"1155"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1156"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1157"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1158"	2313882	"INasc-pyg_l2"	"IN"	"IN"	27	"#CC79A7"	7
"1159"	2313882	"INasc-pyg_l2"	"IN"	"IN"	27	"#CC79A7"	7
"1160"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1161"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1162"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1163"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1164"	2313882	"INasc-pyg_l2"	"IN"	"IN"	27	"#CC79A7"	7
"1165"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1166"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1167"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1168"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1169"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1170"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1171"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1172"	2016881	"INcommasc_sg1r 921512"	"IN"	"IN"	27	"#CC79A7"	23
"1173"	2313882	"INasc-pyg_l2"	"IN"	"n.a."	27	"#CC79A7"	17
"1174"	2016881	"INcommasc_sg1r 921512"	"IN"	"SN"	27	"#CC79A7"	2
"1175"	2016881	"INcommasc_sg1r 921512"	"IN"	"SN"	27	"#CC79A7"	2
"1176"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1177"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1178"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1179"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1180"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1181"	1613646	"INCM_sg1r1"	"IN"	"IN"	23	"#CC79A7"	5
"1182"	1613646	"INCM_sg1r1"	"IN"	"IN"	23	"#CC79A7"	5
"1183"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1184"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1185"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1186"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1187"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1188"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1189"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1190"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1191"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1192"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1193"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1194"	1613646	"INCM_sg1r1"	"IN"	"SN"	23	"#CC79A7"	17
"1195"	1613646	"INCM_sg1r1"	"IN"	"n.a."	23	"#CC79A7"	1
"1196"	1613646	"INCM_sg1r1"	"IN"	"IN"	23	"#CC79A7"	5
"1197"	1613646	"INCM_sg1r1"	"IN"	"IN"	23	"#CC79A7"	5
"1198"	1613646	"INCM_sg1r1"	"IN"	"IN"	23	"#CC79A7"	5
"1199"	827510	"INcomm-Upcross_sg1l1"	"IN"	"n.a."	21	"#CC79A7"	3
"1200"	827510	"INcomm-Upcross_sg1l1"	"IN"	"n.a."	21	"#CC79A7"	3
"1201"	827510	"INcomm-Upcross_sg1l1"	"IN"	"n.a."	21	"#CC79A7"	3
"1202"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1203"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1204"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1205"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1206"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1207"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1208"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1209"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1210"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1211"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1212"	827510	"INcomm-Upcross_sg1l1"	"IN"	"SN"	21	"#CC79A7"	6
"1213"	827510	"INcomm-Upcross_sg1l1"	"IN"	"SN"	21	"#CC79A7"	6
"1214"	827510	"INcomm-Upcross_sg1l1"	"IN"	"SN"	21	"#CC79A7"	6
"1215"	827510	"INcomm-Upcross_sg1l1"	"IN"	"SN"	21	"#CC79A7"	6
"1216"	827510	"INcomm-Upcross_sg1l1"	"IN"	"SN"	21	"#CC79A7"	6
"1217"	827510	"INcomm-Upcross_sg1l1"	"IN"	"SN"	21	"#CC79A7"	6
"1218"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1219"	827510	"INcomm-Upcross_sg1l1"	"IN"	"IN"	21	"#CC79A7"	12
"1220"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1221"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1222"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1223"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1224"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1225"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1226"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1227"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1228"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1229"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1230"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1231"	1355728	"INcommasc_sg1l 1355728"	"IN"	"n.a."	20	"#CC79A7"	3
"1232"	1387104	"INasc-pyg_l1"	"IN"	"IN"	20	"#CC79A7"	4
"1233"	1355728	"INcommasc_sg1l 1355728"	"IN"	"n.a."	20	"#CC79A7"	3
"1234"	1387104	"INasc-pyg_l1"	"IN"	"IN"	20	"#CC79A7"	4
"1235"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1236"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1237"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1238"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1239"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1240"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1241"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1242"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1243"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1244"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1245"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1246"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1247"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1248"	1387104	"INasc-pyg_l1"	"IN"	"IN"	20	"#CC79A7"	4
"1249"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1250"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1251"	1355728	"INcommasc_sg1l 1355728"	"IN"	"n.a."	20	"#CC79A7"	3
"1252"	1387104	"INasc-pyg_l1"	"IN"	"SN"	20	"#CC79A7"	3
"1253"	1387104	"INasc-pyg_l1"	"IN"	"SN"	20	"#CC79A7"	3
"1254"	1387104	"INasc-pyg_l1"	"IN"	"SN"	20	"#CC79A7"	3
"1255"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1256"	1387104	"INasc-pyg_l1"	"IN"	"n.a."	20	"#CC79A7"	13
"1257"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1258"	1355728	"INcommasc_sg1l 1355728"	"IN"	"IN"	20	"#CC79A7"	17
"1259"	1387104	"INasc-pyg_l1"	"IN"	"IN"	20	"#CC79A7"	4
"1260"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1261"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1262"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"n.a."	19	"#CC79A7"	8
"1263"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"n.a."	19	"#CC79A7"	8
"1264"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"n.a."	19	"#CC79A7"	8
"1265"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"n.a."	19	"#CC79A7"	8
"1266"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"n.a."	19	"#CC79A7"	8
"1267"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1268"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1269"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1270"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"n.a."	19	"#CC79A7"	8
"1271"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1272"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1273"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1274"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1275"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1276"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"n.a."	19	"#CC79A7"	8
"1277"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"IN"	19	"#CC79A7"	11
"1278"	1437617	"INsplitPDF_sg1l 1475456"	"IN"	"n.a."	19	"#CC79A7"	8
"1279"	1312678	"INCM_sg1l1"	"IN"	"IN"	18	"#CC79A7"	4
"1280"	1312678	"INCM_sg1l1"	"IN"	"IN"	18	"#CC79A7"	4
"1281"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1282"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1283"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1284"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1285"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1286"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1287"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1288"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1289"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1290"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1291"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1292"	1312678	"INCM_sg1l1"	"IN"	"SN"	18	"#CC79A7"	12
"1293"	1312678	"INCM_sg1l1"	"IN"	"IN"	18	"#CC79A7"	4
"1294"	1312678	"INCM_sg1l1"	"IN"	"IN"	18	"#CC79A7"	4
"1295"	1312678	"INCM_sg1l1"	"IN"	"n.a."	18	"#CC79A7"	2
"1296"	1312678	"INCM_sg1l1"	"IN"	"n.a."	18	"#CC79A7"	2
"1297"	139543	"MS5_r"	"SN"	"IN"	17	"#E69F00"	4
"1298"	139543	"MS5_r"	"SN"	"IN"	17	"#E69F00"	4
"1299"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1300"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1301"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1302"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1303"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1304"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1305"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1306"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1307"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1308"	139543	"MS5_r"	"SN"	"IN"	17	"#E69F00"	4
"1309"	139543	"MS5_r"	"SN"	"n.a."	17	"#E69F00"	1
"1310"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1311"	139543	"MS5_r"	"SN"	"IN"	17	"#E69F00"	4
"1312"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1313"	139543	"MS5_r"	"SN"	"SN"	17	"#E69F00"	12
"1314"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1315"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1316"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1317"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1318"	1386177	"SNPDF-pyg_l"	"SN"	"SN"	16	"#E69F00"	3
"1319"	1386177	"SNPDF-pyg_l"	"SN"	"SN"	16	"#E69F00"	3
"1320"	1386177	"SNPDF-pyg_l"	"SN"	"SN"	16	"#E69F00"	3
"1321"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1322"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1323"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1324"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1325"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1326"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1327"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1328"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1329"	1386177	"SNPDF-pyg_l"	"SN"	"IN"	16	"#E69F00"	13
"1330"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"SN"	14	"#CC79A7"	1
"1331"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1332"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1333"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1334"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1335"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1336"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1337"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1338"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1339"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1340"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1341"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1342"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1343"	1947255	"INcomm-Upcross_sg2l3"	"IN"	"n.a."	14	"#CC79A7"	13
"1344"	110892	"INiaStiff_sg1l"	"IN"	"n.a."	13	"#CC79A7"	5
