"skid"	"partner"	"syn.count"	"num_nodes"	"connection_type"	"skeleton"
"446"	183731	1280027	7	19315	"postsynapse"	"with_soma"
"447"	992374	1280027	7	19315	"postsynapse"	"with_soma"
"448"	1378190	987008	7	4801	"postsynapse"	"with_soma"
"449"	84457	1298426	7	21841	"postsynapse"	"with_soma"
"450"	168075	1298426	7	21841	"postsynapse"	"with_soma"
"451"	206767	1298426	7	21841	"postsynapse"	"with_soma"
"452"	556693	1298426	7	21841	"postsynapse"	"with_soma"
"453"	940016	1298426	7	21841	"postsynapse"	"with_soma"
"454"	992318	1298426	7	21841	"postsynapse"	"with_soma"
"455"	1313126	369396	7	3835	"postsynapse"	"with_soma"
"456"	992318	1274799	7	22170	"postsynapse"	"with_soma"
"457"	992344	1274799	7	22170	"postsynapse"	"with_soma"
"458"	366190	1551388	7	1735	"postsynapse"	"with_soma"
"459"	1704860	1285310	7	962	"postsynapse"	"with_soma"
"460"	284315	1285393	7	1382	"postsynapse"	"with_soma"
"461"	1337258	2001402	7	2351	"postsynapse"	"with_soma"
"462"	246584	1292458	7	1932	"postsynapse"	"with_soma"
"463"	251790	1292458	7	1932	"postsynapse"	"with_soma"
"464"	463617	2015448	7	1787	"postsynapse"	"with_soma"
"465"	1645931	1468265	7	4274	"postsynapse"	"with_soma"
"466"	568702	826675	7	6056	"postsynapse"	"with_soma"
"467"	575787	826675	7	6056	"postsynapse"	"with_soma"
"468"	580213	826675	7	6056	"postsynapse"	"with_soma"
"469"	1837982	1609864	7	3431	"postsynapse"	"with_soma"
"470"	207330	1336469	7	3809	"postsynapse"	"with_soma"
"471"	1567361	1613646	7	2390	"postsynapse"	"with_soma"
"472"	1281939	2339675	7	355	"postsynapse"	"with_soma"
"473"	1841743	1360843	7	1039	"postsynapse"	"with_soma"
"474"	1364445	1348649	7	1661	"postsynapse"	"with_soma"
"475"	1300035	1333158	7	1004	"postsynapse"	"with_soma"
"476"	257885	252853	7	2525	"postsynapse"	"with_soma"
"477"	246584	241978	7	1793	"postsynapse"	"with_soma"
"478"	248696	241978	7	1793	"postsynapse"	"with_soma"
"479"	277200	252137	7	1969	"postsynapse"	"with_soma"
"480"	1292932	257885	7	2807	"postsynapse"	"with_soma"
"481"	1272459	1273022	7	1538	"postsynapse"	"with_soma"
"482"	246584	1317111	7	2480	"postsynapse"	"with_soma"
"483"	386671	1923672	7	2334	"postsynapse"	"with_soma"
"484"	2233700	1333311	7	8418	"postsynapse"	"with_soma"
"485"	1654629	493786	7	2457	"postsynapse"	"with_soma"
"486"	1386139	1324600	7	2682	"postsynapse"	"with_soma"
"487"	1611683	1324600	7	2682	"postsynapse"	"with_soma"
"488"	1626051	1348484	7	3683	"postsynapse"	"with_soma"
"489"	1732095	2015193	7	3181	"postsynapse"	"with_soma"
"490"	1387104	1383986	7	3297	"postsynapse"	"with_soma"
"491"	2313882	1383986	7	3297	"postsynapse"	"with_soma"
"492"	1473202	1366793	7	1160	"postsynapse"	"with_soma"
"493"	1355372	1312678	7	2177	"postsynapse"	"with_soma"
"494"	1616645	1731062	7	2808	"postsynapse"	"with_soma"
"495"	837128	1092264	7	755	"postsynapse"	"with_soma"
"496"	1314734	1331032	7	1127	"postsynapse"	"with_soma"
"497"	1420457	1026501	7	2770	"postsynapse"	"with_soma"
"498"	1420342	1181940	7	4369	"postsynapse"	"with_soma"
"499"	1311483	982688	7	1303	"postsynapse"	"with_soma"
"500"	1339741	1679615	7	2401	"postsynapse"	"with_soma"
"501"	580213	579755	7	2109	"postsynapse"	"with_soma"
"502"	1333311	1339023	7	2998	"postsynapse"	"with_soma"
"503"	1617669	1567189	7	3268	"postsynapse"	"with_soma"
"504"	1473202	1338735	7	1139	"postsynapse"	"with_soma"
"505"	1386177	668812	7	2570	"postsynapse"	"with_soma"
"506"	1590675	907055	7	3463	"postsynapse"	"with_soma"
"507"	1349386	1335777	7	1068	"postsynapse"	"with_soma"
"508"	1386177	525800	7	1866	"postsynapse"	"with_soma"
"509"	1569660	1612233	7	2276	"postsynapse"	"with_soma"
"510"	1590675	954910	7	3156	"postsynapse"	"with_soma"
"511"	909450	1293484	7	2968	"postsynapse"	"with_soma"
"512"	1590675	1293484	7	2968	"postsynapse"	"with_soma"
"513"	1355081	1829164	7	3151	"postsynapse"	"with_soma"
"514"	1731953	1836430	7	1552	"postsynapse"	"with_soma"
"515"	1392216	1434598	7	1702	"postsynapse"	"with_soma"
"516"	1137108	1854746	7	1080	"postsynapse"	"with_soma"
"517"	1166300	1341140	7	2147	"postsynapse"	"with_soma"
"518"	1391234	1404567	7	3520	"postsynapse"	"with_soma"
"519"	1399394	1404567	7	3520	"postsynapse"	"with_soma"
"520"	1304924	1595817	7	145	"postsynapse"	"with_soma"
"521"	1372508	1557410	7	534	"postsynapse"	"with_soma"
"522"	1414213	1410274	7	876	"postsynapse"	"with_soma"
"523"	1574311	1415473	7	1595	"postsynapse"	"with_soma"
"524"	1739384	1432915	7	1128	"postsynapse"	"with_soma"
"525"	1586304	1674291	7	1505	"postsynapse"	"with_soma"
"526"	1441731	1459955	7	86	"postsynapse"	"with_soma"
"527"	32142	58694	6	1168	"postsynapse"	"with_soma"
"528"	140828	1054945	6	1247	"postsynapse"	"with_soma"
"529"	32142	58877	6	1145	"postsynapse"	"with_soma"
"530"	32142	27917	6	743	"postsynapse"	"with_soma"
"531"	32460	34044	6	2066	"postsynapse"	"with_soma"
"532"	366449	54090	6	1165	"postsynapse"	"with_soma"
"533"	1489563	54090	6	1165	"postsynapse"	"with_soma"
"534"	1265951	766165	6	1201	"postsynapse"	"with_soma"
"535"	117385	1732448	6	3233	"postsynapse"	"with_soma"
"536"	780577	1328854	6	1929	"postsynapse"	"with_soma"
"537"	57553	1345703	6	1594	"postsynapse"	"with_soma"
"538"	57553	73027	6	1142	"postsynapse"	"with_soma"
"539"	1166300	85530	6	7209	"postsynapse"	"with_soma"
"540"	1333311	1797181	6	5103	"postsynapse"	"with_soma"
"541"	1076839	1294986	6	18778	"postsynapse"	"with_soma"
"542"	1204589	1294986	6	18778	"postsynapse"	"with_soma"
"543"	708202	1545349	6	2744	"postsynapse"	"with_soma"
"544"	273055	370978	6	13803	"postsynapse"	"with_soma"
"545"	370978	113999	6	9176	"postsynapse"	"with_soma"
"546"	1306584	113999	6	9176	"postsynapse"	"with_soma"
"547"	113999	1302189	6	9378	"postsynapse"	"with_soma"
"548"	188036	1302189	6	9378	"postsynapse"	"with_soma"
"549"	1342991	1280027	6	19315	"postsynapse"	"with_soma"
"550"	774105	1688689	6	2232	"postsynapse"	"with_soma"
"551"	60061	284315	6	9133	"postsynapse"	"with_soma"
"552"	370978	1560393	6	7904	"postsynapse"	"with_soma"
"553"	140828	411531	6	1335	"postsynapse"	"with_soma"
"554"	1285069	77507	6	1160	"postsynapse"	"with_soma"
"555"	1339608	77507	6	1160	"postsynapse"	"with_soma"
"556"	1336321	295849	6	4879	"postsynapse"	"with_soma"
"557"	1204562	1298426	6	21841	"postsynapse"	"with_soma"
"558"	1274799	1298426	6	21841	"postsynapse"	"with_soma"
"559"	1203965	1274799	6	22170	"postsynapse"	"with_soma"
"560"	1298426	1274799	6	22170	"postsynapse"	"with_soma"
"561"	1589782	2000850	6	2100	"postsynapse"	"with_soma"
"562"	1181940	161743	6	3951	"postsynapse"	"with_soma"
"563"	1312505	161743	6	3951	"postsynapse"	"with_soma"
"564"	140828	590953	6	1234	"postsynapse"	"with_soma"
"565"	140828	1551388	6	1735	"postsynapse"	"with_soma"
"566"	1732111	16719	6	1640	"postsynapse"	"with_soma"
"567"	359142	190983	6	1508	"postsynapse"	"with_soma"
"568"	108826	1285310	6	962	"postsynapse"	"with_soma"
"569"	359142	1732111	6	8896	"postsynapse"	"with_soma"
"570"	2028656	1732111	6	8896	"postsynapse"	"with_soma"
"571"	344239	64258	6	3479	"postsynapse"	"with_soma"
"572"	359142	167671	6	1288	"postsynapse"	"with_soma"
"573"	1656440	344239	6	6819	"postsynapse"	"with_soma"
"574"	284315	1301268	6	1527	"postsynapse"	"with_soma"
"575"	1739384	1308022	6	1361	"postsynapse"	"with_soma"
"576"	1292427	1292458	6	1932	"postsynapse"	"with_soma"
"577"	246584	531949	6	2278	"postsynapse"	"with_soma"
"578"	1645907	1468265	6	4274	"postsynapse"	"with_soma"
"579"	188036	826675	6	6056	"postsynapse"	"with_soma"
"580"	1387613	827510	6	2529	"postsynapse"	"with_soma"
"581"	826675	45548	6	1084	"postsynapse"	"with_soma"
"582"	1654629	45548	6	1084	"postsynapse"	"with_soma"
"583"	208456	1285069	6	9062	"postsynapse"	"with_soma"
"584"	1274799	1293005	6	5194	"postsynapse"	"with_soma"
"585"	1420237	324793	6	2962	"postsynapse"	"with_soma"
"586"	1333529	1837982	6	3967	"postsynapse"	"with_soma"
"587"	992401	1355372	6	11235	"postsynapse"	"with_soma"
"588"	1380795	1815732	6	2990	"postsynapse"	"with_soma"
"589"	1380835	1815732	6	2990	"postsynapse"	"with_soma"
"590"	542612	1341740	6	2082	"postsynapse"	"with_soma"
"591"	1364158	1278598	6	1399	"postsynapse"	"with_soma"
"592"	172769	1388660	6	1405	"postsynapse"	"with_soma"
"593"	1437617	1324518	6	1242	"postsynapse"	"with_soma"
"594"	2294176	1204176	6	1297	"postsynapse"	"with_soma"
"595"	1571934	1333529	6	7537	"postsynapse"	"with_soma"
"596"	939008	359142	6	6745	"postsynapse"	"with_soma"
"597"	1317111	252853	6	2525	"postsynapse"	"with_soma"
"598"	273576	241978	6	1793	"postsynapse"	"with_soma"
"599"	277200	241978	6	1793	"postsynapse"	"with_soma"
"600"	257885	252608	6	1737	"postsynapse"	"with_soma"
"601"	273576	252608	6	1737	"postsynapse"	"with_soma"
"602"	246584	257885	6	2807	"postsynapse"	"with_soma"
"603"	1355372	1273022	6	1538	"postsynapse"	"with_soma"
"604"	1653907	1312731	6	2568	"postsynapse"	"with_soma"
"605"	1380903	1390541	6	4317	"postsynapse"	"with_soma"
"606"	361741	1356253	6	2601	"postsynapse"	"with_soma"
"607"	1130360	1275865	6	838	"postsynapse"	"with_soma"
"608"	1569660	1415528	6	2617	"postsynapse"	"with_soma"
"609"	1488194	1947528	6	2367	"postsynapse"	"with_soma"
"610"	1394963	386671	6	4440	"postsynapse"	"with_soma"
"611"	493317	1157465	6	852	"postsynapse"	"with_soma"
"612"	1352396	1348484	6	3683	"postsynapse"	"with_soma"
"613"	518764	140828	6	6954	"postsynapse"	"with_soma"
"614"	2015119	1294765	6	1634	"postsynapse"	"with_soma"
"615"	1727474	1387474	6	3253	"postsynapse"	"with_soma"
"616"	1381575	1382978	6	2561	"postsynapse"	"with_soma"
"617"	1275135	1342725	6	2560	"postsynapse"	"with_soma"
"618"	1459796	1400382	6	3954	"postsynapse"	"with_soma"
"619"	593488	108826	6	6586	"postsynapse"	"with_soma"
"620"	1391234	2016638	6	1102	"postsynapse"	"with_soma"
"621"	1849324	708202	6	4334	"postsynapse"	"with_soma"
"622"	1545349	1278688	6	1710	"postsynapse"	"with_soma"
"623"	1400382	1731062	6	2808	"postsynapse"	"with_soma"
"624"	1400382	1279563	6	2623	"postsynapse"	"with_soma"
"625"	445828	1764464	6	1330	"postsynapse"	"with_soma"
"626"	1545349	1302247	6	4102	"postsynapse"	"with_soma"
"627"	1276462	1285367	6	1158	"postsynapse"	"with_soma"
"628"	1418928	1285367	6	1158	"postsynapse"	"with_soma"
"629"	2294176	1316107	6	1079	"postsynapse"	"with_soma"
"630"	499451	1285875	6	1410	"postsynapse"	"with_soma"
"631"	1027923	1026962	6	3379	"postsynapse"	"with_soma"
"632"	1569102	1026962	6	3379	"postsynapse"	"with_soma"
"633"	1397746	955074	6	7944	"postsynapse"	"with_soma"
"634"	1486810	955074	6	7944	"postsynapse"	"with_soma"
"635"	1547950	955074	6	7944	"postsynapse"	"with_soma"
"636"	1633288	955074	6	7944	"postsynapse"	"with_soma"
"637"	1649555	1364315	6	2510	"postsynapse"	"with_soma"
"638"	955074	1295794	6	2391	"postsynapse"	"with_soma"
"639"	575119	1395647	6	2172	"postsynapse"	"with_soma"
"640"	1328001	1277932	6	5873	"postsynapse"	"with_soma"
"641"	1383986	2033694	6	1899	"postsynapse"	"with_soma"
"642"	1845563	2033694	6	1899	"postsynapse"	"with_soma"
"643"	1473202	1425347	6	1120	"postsynapse"	"with_soma"
"644"	1405336	1312505	6	2014	"postsynapse"	"with_soma"
"645"	1298426	1433418	6	3558	"postsynapse"	"with_soma"
"646"	1568544	1850777	6	1994	"postsynapse"	"with_soma"
"647"	907055	1414213	6	2756	"postsynapse"	"with_soma"
"648"	1718172	954910	6	3156	"postsynapse"	"with_soma"
"649"	2313882	172769	6	4379	"postsynapse"	"with_soma"
"650"	1387208	1435256	6	1312	"postsynapse"	"with_soma"
"651"	955074	1976063	6	2399	"postsynapse"	"with_soma"
"652"	1392926	1340501	6	2858	"postsynapse"	"with_soma"
"653"	1339180	1216549	6	2657	"postsynapse"	"with_soma"
"654"	1392222	1434598	6	1702	"postsynapse"	"with_soma"
"655"	1032061	1421839	6	2467	"postsynapse"	"with_soma"
"656"	1051929	1763749	6	1290	"postsynapse"	"with_soma"
"657"	1166300	1277851	6	1895	"postsynapse"	"with_soma"
"658"	1567002	1566960	6	2055	"postsynapse"	"with_soma"
"659"	1396899	1391222	6	2032	"postsynapse"	"with_soma"
"660"	1381077	1846918	6	1307	"postsynapse"	"with_soma"
"661"	1305461	1404567	6	3520	"postsynapse"	"with_soma"
"662"	1312289	1473202	6	3707	"postsynapse"	"with_soma"
"663"	1473202	1582964	6	1451	"postsynapse"	"with_soma"
"664"	1478193	1499594	6	769	"postsynapse"	"with_soma"
"665"	1509512	2008355	6	3019	"postsynapse"	"with_soma"
"666"	1403656	932287	6	3105	"postsynapse"	"with_soma"
"667"	1392216	1387435	6	1919	"postsynapse"	"with_soma"
"668"	1366501	1394792	6	1032	"postsynapse"	"with_soma"
"669"	1415385	1448515	6	721	"postsynapse"	"with_soma"
"670"	1570785	1384013	6	1340	"postsynapse"	"with_soma"
"671"	1473202	1690116	6	1004	"postsynapse"	"with_soma"
"672"	1567156	1567066	6	1086	"postsynapse"	"with_soma"
"673"	48718	387680	5	1005	"postsynapse"	"with_soma"
"674"	1054945	246584	5	4207	"postsynapse"	"with_soma"
"675"	37580	15519	5	969	"postsynapse"	"with_soma"
"676"	826675	1304968	5	1037	"postsynapse"	"with_soma"
"677"	16719	1054945	5	1247	"postsynapse"	"with_soma"
"678"	826675	1054945	5	1247	"postsynapse"	"with_soma"
"679"	55238	37580	5	2747	"postsynapse"	"with_soma"
"680"	37580	22876	5	941	"postsynapse"	"with_soma"
"681"	37580	12115	5	738	"postsynapse"	"with_soma"
"682"	1829164	1600760	5	3794	"postsynapse"	"with_soma"
"683"	1406825	346796	5	1410	"postsynapse"	"with_soma"
"684"	32142	14162	5	857	"postsynapse"	"with_soma"
"685"	68613	22159	5	2230	"postsynapse"	"with_soma"
"686"	54090	1292932	5	3146	"postsynapse"	"with_soma"
"687"	119436	1292932	5	3146	"postsynapse"	"with_soma"
"688"	60061	85530	5	7209	"postsynapse"	"with_soma"
"689"	113999	85530	5	7209	"postsynapse"	"with_soma"
"690"	180202	85530	5	7209	"postsynapse"	"with_soma"
"691"	370978	85530	5	7209	"postsynapse"	"with_soma"
"692"	366190	366449	5	1333	"postsynapse"	"with_soma"
"693"	1489563	366449	5	1333	"postsynapse"	"with_soma"
"694"	1737105	251790	5	3864	"postsynapse"	"with_soma"
"695"	1830524	1465914	5	1932	"postsynapse"	"with_soma"
"696"	1383600	798041	5	5835	"postsynapse"	"with_soma"
"697"	167009	1294986	5	18778	"postsynapse"	"with_soma"
"698"	992401	1294986	5	18778	"postsynapse"	"with_soma"
"699"	1204562	1294986	5	18778	"postsynapse"	"with_soma"
"700"	2294176	1276909	5	1262	"postsynapse"	"with_soma"
"701"	1280027	1300731	5	1682	"postsynapse"	"with_soma"
"702"	1355372	1300731	5	1682	"postsynapse"	"with_soma"
"703"	117385	118101	5	1282	"postsynapse"	"with_soma"
"704"	119436	118101	5	1282	"postsynapse"	"with_soma"
"705"	1306584	1292228	5	4444	"postsynapse"	"with_soma"
"706"	113999	370978	5	13803	"postsynapse"	"with_soma"
"707"	1278649	370978	5	13803	"postsynapse"	"with_soma"
"708"	1292932	370978	5	13803	"postsynapse"	"with_soma"
"709"	1274799	113999	5	9176	"postsynapse"	"with_soma"
"710"	1855014	113999	5	9176	"postsynapse"	"with_soma"
"711"	1298426	1302189	5	9378	"postsynapse"	"with_soma"
"712"	60061	154304	5	2210	"postsynapse"	"with_soma"
"713"	161743	1280027	5	19315	"postsynapse"	"with_soma"
"714"	171166	1280027	5	19315	"postsynapse"	"with_soma"
"715"	992438	1280027	5	19315	"postsynapse"	"with_soma"
"716"	992446	1280027	5	19315	"postsynapse"	"with_soma"
"717"	1355372	1280027	5	19315	"postsynapse"	"with_soma"
"718"	1371922	1280027	5	19315	"postsynapse"	"with_soma"
"719"	113999	284315	5	9133	"postsynapse"	"with_soma"
"720"	202807	284315	5	9133	"postsynapse"	"with_soma"
"721"	1294986	284315	5	9133	"postsynapse"	"with_soma"
"722"	1312390	284315	5	9133	"postsynapse"	"with_soma"
"723"	1732448	2015119	5	2510	"postsynapse"	"with_soma"
"724"	60061	987008	5	4801	"postsynapse"	"with_soma"
"725"	60061	1597825	5	1192	"postsynapse"	"with_soma"
"726"	284315	1597825	5	1192	"postsynapse"	"with_soma"
"727"	1302189	1597825	5	1192	"postsynapse"	"with_soma"
"728"	1293005	1275135	5	4867	"postsynapse"	"with_soma"
"729"	366190	409861	5	1216	"postsynapse"	"with_soma"
"730"	167009	1298426	5	21841	"postsynapse"	"with_soma"
"731"	397532	1298426	5	21841	"postsynapse"	"with_soma"
"732"	944941	1298426	5	21841	"postsynapse"	"with_soma"
"733"	1320938	1732439	5	1361	"postsynapse"	"with_soma"
"734"	1739384	369396	5	3835	"postsynapse"	"with_soma"
"735"	1224344	1274799	5	22170	"postsynapse"	"with_soma"
"736"	1285069	1274799	5	22170	"postsynapse"	"with_soma"
"737"	1294947	1274799	5	22170	"postsynapse"	"with_soma"
"738"	1394905	161743	5	3951	"postsynapse"	"with_soma"
"739"	139543	590953	5	1234	"postsynapse"	"with_soma"
"740"	1314425	1072496	5	3155	"postsynapse"	"with_soma"
"741"	1430426	2016881	5	2217	"postsynapse"	"with_soma"
"742"	370662	57553	5	1189	"postsynapse"	"with_soma"
"743"	359142	16719	5	1640	"postsynapse"	"with_soma"
"744"	108826	190983	5	1508	"postsynapse"	"with_soma"
"745"	190983	1285310	5	962	"postsynapse"	"with_soma"
"746"	359142	64258	5	3479	"postsynapse"	"with_soma"
"747"	1395556	1830642	5	3658	"postsynapse"	"with_soma"
"748"	826675	774105	5	2541	"postsynapse"	"with_soma"
"749"	1285069	1299267	5	1100	"postsynapse"	"with_soma"
"750"	261398	292344	5	1300	"postsynapse"	"with_soma"
"751"	1847252	1386177	5	5405	"postsynapse"	"with_soma"
"752"	498302	1425033	5	1573	"postsynapse"	"with_soma"
"753"	1656524	1387613	5	4296	"postsynapse"	"with_soma"
"754"	1339608	1337258	5	2869	"postsynapse"	"with_soma"
"755"	1293005	1301268	5	1527	"postsynapse"	"with_soma"
"756"	774105	1311897	5	1777	"postsynapse"	"with_soma"
"757"	261398	2015448	5	1787	"postsynapse"	"with_soma"
"758"	1391754	2011824	5	961	"postsynapse"	"with_soma"
"759"	568273	826675	5	6056	"postsynapse"	"with_soma"
"760"	1652177	193819	5	2341	"postsynapse"	"with_soma"
"761"	1617129	1609864	5	3431	"postsynapse"	"with_soma"
"762"	826675	355224	5	678	"postsynapse"	"with_soma"
"763"	518599	1285069	5	9062	"postsynapse"	"with_soma"
"764"	1204562	1285069	5	9062	"postsynapse"	"with_soma"
"765"	1339377	1336469	5	3809	"postsynapse"	"with_soma"
"766"	219569	1277759	5	12205	"postsynapse"	"with_soma"
"767"	746037	1277759	5	12205	"postsynapse"	"with_soma"
"768"	161743	1417810	5	2719	"postsynapse"	"with_soma"
"769"	370978	1583195	5	2177	"postsynapse"	"with_soma"
"770"	1285069	1613646	5	2390	"postsynapse"	"with_soma"
"771"	1624567	1279508	5	2944	"postsynapse"	"with_soma"
"772"	1845855	1279508	5	2944	"postsynapse"	"with_soma"
"773"	369396	1845760	5	2681	"postsynapse"	"with_soma"
"774"	1382978	1837982	5	3967	"postsynapse"	"with_soma"
"775"	188036	1355372	5	11235	"postsynapse"	"with_soma"
"776"	992125	1355372	5	11235	"postsynapse"	"with_soma"
"777"	1328001	1355372	5	11235	"postsynapse"	"with_soma"
"778"	525800	422125	5	4299	"postsynapse"	"with_soma"
"779"	1691763	1388660	5	1405	"postsynapse"	"with_soma"
"780"	1841743	1360893	5	959	"postsynapse"	"with_soma"
"781"	172769	1360843	5	1039	"postsynapse"	"with_soma"
"782"	1366501	1274820	5	1996	"postsynapse"	"with_soma"
"783"	1364158	1324518	5	1242	"postsynapse"	"with_soma"
"784"	1166300	1333529	5	7537	"postsynapse"	"with_soma"
"785"	1298402	359142	5	6745	"postsynapse"	"with_soma"
"786"	227221	564835	5	1572	"postsynapse"	"with_soma"
"787"	1421893	1306608	5	2983	"postsynapse"	"with_soma"
"788"	273576	252853	5	2525	"postsynapse"	"with_soma"
"789"	251790	537125	5	2437	"postsynapse"	"with_soma"
"790"	251790	257885	5	2807	"postsynapse"	"with_soma"
"791"	1292932	1317111	5	2480	"postsynapse"	"with_soma"
"792"	1598752	1750890	5	1195	"postsynapse"	"with_soma"
"793"	1731014	1312731	5	2568	"postsynapse"	"with_soma"
"794"	1732095	1312731	5	2568	"postsynapse"	"with_soma"
"795"	1678918	1850496	5	2006	"postsynapse"	"with_soma"
"796"	1404567	1364445	5	1976	"postsynapse"	"with_soma"
"797"	1608290	1364445	5	1976	"postsynapse"	"with_soma"
"798"	361741	1471420	5	821	"postsynapse"	"with_soma"
"799"	1837982	1415528	5	2617	"postsynapse"	"with_soma"
"800"	1312289	1947528	5	2367	"postsynapse"	"with_soma"
"801"	1837982	1443411	5	2629	"postsynapse"	"with_soma"
"802"	1845563	1443411	5	2629	"postsynapse"	"with_soma"
"803"	1829214	1626256	5	2581	"postsynapse"	"with_soma"
"804"	1391222	386671	5	4440	"postsynapse"	"with_soma"
"805"	1457434	386671	5	4440	"postsynapse"	"with_soma"
"806"	1103961	1075760	5	1457	"postsynapse"	"with_soma"
"807"	1026962	1324600	5	2682	"postsynapse"	"with_soma"
"808"	1387613	1298552	5	1016	"postsynapse"	"with_soma"
"809"	1633938	1348484	5	3683	"postsynapse"	"with_soma"
"810"	1316531	1316451	5	981	"postsynapse"	"with_soma"
"811"	1404567	2313870	5	3014	"postsynapse"	"with_soma"
"812"	1430426	1302031	5	950	"postsynapse"	"with_soma"
"813"	1934818	1312363	5	1561	"postsynapse"	"with_soma"
"814"	515762	1272459	5	3213	"postsynapse"	"with_soma"
"815"	1312678	2015193	5	3181	"postsynapse"	"with_soma"
"816"	1732095	1624567	5	3221	"postsynapse"	"with_soma"
"817"	1026501	1382978	5	2561	"postsynapse"	"with_soma"
"818"	1731062	1382978	5	2561	"postsynapse"	"with_soma"
"819"	1963755	1382978	5	2561	"postsynapse"	"with_soma"
"820"	1302247	1383986	5	3297	"postsynapse"	"with_soma"
"821"	1732095	1383986	5	3297	"postsynapse"	"with_soma"
"822"	2313882	1617129	5	3594	"postsynapse"	"with_soma"
"823"	1443411	1366793	5	1160	"postsynapse"	"with_soma"
"824"	386671	1959421	5	1628	"postsynapse"	"with_soma"
"825"	557944	296186	5	1428	"postsynapse"	"with_soma"
"826"	1285069	1312678	5	2177	"postsynapse"	"with_soma"
"827"	387680	11135	5	634	"postsynapse"	"with_soma"
